"","common_name","sci_name","year","route_num","mbbs_county","count","Percent_change_from_previous_year"
"15446","Brown Thrasher","Toxostoma rufum",2005,10,"orange",2,100
"15447","Brown Thrasher","Toxostoma rufum",2005,11,"orange",2,0
"15448","Brown Thrasher","Toxostoma rufum",2005,12,"orange",2,0
"15449","Brown Thrasher","Toxostoma rufum",2006,1,"orange",1,-50
"15450","Brown Thrasher","Toxostoma rufum",2006,2,"orange",3,200
"15451","Brown Thrasher","Toxostoma rufum",2006,3,"orange",1,-66.6666666666667
"15452","Brown Thrasher","Toxostoma rufum",2006,5,"orange",3,200
"15453","Brown Thrasher","Toxostoma rufum",2006,6,"orange",3,0
"15454","Brown Thrasher","Toxostoma rufum",2006,7,"orange",5,66.6666666666667
"15455","Brown Thrasher","Toxostoma rufum",2006,8,"orange",2,-60
"15456","Brown Thrasher","Toxostoma rufum",2006,10,"orange",1,-50
"15457","Brown Thrasher","Toxostoma rufum",2006,12,"orange",6,500
"15458","Brown Thrasher","Toxostoma rufum",2007,1,"orange",3,-50
"15459","Brown Thrasher","Toxostoma rufum",2007,4,"orange",1,-66.6666666666667
"15460","Brown Thrasher","Toxostoma rufum",2007,5,"orange",2,100
"15461","Brown Thrasher","Toxostoma rufum",2007,6,"orange",2,0
"15462","Brown Thrasher","Toxostoma rufum",2007,7,"orange",1,-50
"15463","Brown Thrasher","Toxostoma rufum",2007,9,"orange",1,0
"15464","Brown Thrasher","Toxostoma rufum",2007,10,"orange",2,100
"15465","Brown Thrasher","Toxostoma rufum",2007,12,"orange",4,100
"15466","Brown Thrasher","Toxostoma rufum",2008,2,"orange",1,-75
"15467","Brown Thrasher","Toxostoma rufum",2008,3,"orange",2,100
"15468","Brown Thrasher","Toxostoma rufum",2008,5,"orange",2,0
"15469","Brown Thrasher","Toxostoma rufum",2008,6,"orange",1,-50
"15470","Brown Thrasher","Toxostoma rufum",2008,7,"orange",4,300
"15471","Brown Thrasher","Toxostoma rufum",2008,8,"orange",1,-75
"15472","Brown Thrasher","Toxostoma rufum",2008,10,"orange",3,200
"15473","Brown Thrasher","Toxostoma rufum",2009,1,"orange",4,33.3333333333333
"15474","Brown Thrasher","Toxostoma rufum",2009,2,"orange",1,-75
"15475","Brown Thrasher","Toxostoma rufum",2009,3,"orange",7,600
"15476","Brown Thrasher","Toxostoma rufum",2009,5,"orange",3,-57.1428571428571
"15477","Brown Thrasher","Toxostoma rufum",2009,6,"orange",1,-66.6666666666667
"15478","Brown Thrasher","Toxostoma rufum",2009,7,"orange",2,100
"15479","Brown Thrasher","Toxostoma rufum",2009,8,"orange",2,0
"15480","Brown Thrasher","Toxostoma rufum",2009,9,"orange",2,0
"15481","Brown Thrasher","Toxostoma rufum",2009,10,"orange",3,50
"15482","Brown Thrasher","Toxostoma rufum",2009,12,"orange",4,33.3333333333333
"15483","Brown Thrasher","Toxostoma rufum",2010,1,"orange",1,-75
"15484","Brown Thrasher","Toxostoma rufum",2010,2,"orange",3,200
"15485","Brown Thrasher","Toxostoma rufum",2010,5,"orange",2,-33.3333333333333
"15486","Brown Thrasher","Toxostoma rufum",2010,8,"orange",0,-100
"15487","Brown Thrasher","Toxostoma rufum",2010,12,"orange",5,Inf
"15488","Brown Thrasher","Toxostoma rufum",2011,1,"orange",2,-60
"15489","Brown Thrasher","Toxostoma rufum",2011,2,"orange",1,-50
"15490","Brown Thrasher","Toxostoma rufum",2011,4,"orange",3,200
"15491","Brown Thrasher","Toxostoma rufum",2011,6,"orange",1,-66.6666666666667
"15492","Brown Thrasher","Toxostoma rufum",2011,7,"orange",2,100
"15493","Brown Thrasher","Toxostoma rufum",2011,8,"orange",4,100
"15494","Brown Thrasher","Toxostoma rufum",2011,12,"orange",3,-25
"15495","Brown Thrasher","Toxostoma rufum",2012,1,"orange",1,-66.6666666666667
"15496","Brown Thrasher","Toxostoma rufum",2012,2,"orange",5,400
"15497","Brown Thrasher","Toxostoma rufum",2012,5,"orange",2,-60
"15498","Brown Thrasher","Toxostoma rufum",2012,6,"orange",5,150
"15499","Brown Thrasher","Toxostoma rufum",2012,7,"orange",4,-20
"15500","Brown Thrasher","Toxostoma rufum",2012,8,"orange",2,-50
"15501","Brown Thrasher","Toxostoma rufum",2012,9,"orange",1,-50
"15502","Brown Thrasher","Toxostoma rufum",2012,11,"orange",4,300
"15503","Brown Thrasher","Toxostoma rufum",2012,12,"orange",1,-75
"15504","Brown Thrasher","Toxostoma rufum",2013,1,"orange",2,100
"15505","Brown Thrasher","Toxostoma rufum",2013,2,"orange",5,150
"15506","Brown Thrasher","Toxostoma rufum",2013,4,"orange",1,-80
"15507","Brown Thrasher","Toxostoma rufum",2013,5,"orange",2,100
"15508","Brown Thrasher","Toxostoma rufum",2013,6,"orange",3,50
"15509","Brown Thrasher","Toxostoma rufum",2013,8,"orange",3,0
"15510","Brown Thrasher","Toxostoma rufum",2013,12,"orange",4,33.3333333333333
"15511","Brown Thrasher","Toxostoma rufum",2014,2,"orange",2,-50
"15512","Brown Thrasher","Toxostoma rufum",2014,4,"orange",1,-50
"15513","Brown Thrasher","Toxostoma rufum",2014,5,"orange",3,200
"15514","Brown Thrasher","Toxostoma rufum",2014,6,"orange",2,-33.3333333333333
"15515","Brown Thrasher","Toxostoma rufum",2014,7,"orange",3,50
"15516","Brown Thrasher","Toxostoma rufum",2014,8,"orange",1,-66.6666666666667
"15517","Brown Thrasher","Toxostoma rufum",2014,12,"orange",2,100
"15518","Brown Thrasher","Toxostoma rufum",2015,1,"orange",2,0
"15519","Brown Thrasher","Toxostoma rufum",2015,2,"orange",1,-50
"15520","Brown Thrasher","Toxostoma rufum",2015,3,"orange",5,400
"15521","Brown Thrasher","Toxostoma rufum",2015,4,"orange",2,-60
"15522","Brown Thrasher","Toxostoma rufum",2015,5,"orange",6,200
"15523","Brown Thrasher","Toxostoma rufum",2015,6,"orange",2,-66.6666666666667
"15524","Brown Thrasher","Toxostoma rufum",2015,7,"orange",2,0
"15525","Brown Thrasher","Toxostoma rufum",2015,8,"orange",2,0
"15526","Brown Thrasher","Toxostoma rufum",2016,3,"orange",1,-50
"15527","Brown Thrasher","Toxostoma rufum",2016,5,"orange",2,100
"15528","Brown Thrasher","Toxostoma rufum",2016,6,"orange",1,-50
"15529","Brown Thrasher","Toxostoma rufum",2016,7,"orange",3,200
"15530","Brown Thrasher","Toxostoma rufum",2016,9,"orange",1,-66.6666666666667
"15531","Brown Thrasher","Toxostoma rufum",2016,12,"orange",1,0
"15532","Brown Thrasher","Toxostoma rufum",2017,1,"orange",2,100
"15533","Brown Thrasher","Toxostoma rufum",2017,2,"orange",1,-50
"15534","Brown Thrasher","Toxostoma rufum",2017,3,"orange",2,100
"15535","Brown Thrasher","Toxostoma rufum",2017,4,"orange",3,50
"15536","Brown Thrasher","Toxostoma rufum",2017,6,"orange",3,0
"15537","Brown Thrasher","Toxostoma rufum",2017,7,"orange",6,100
"15538","Brown Thrasher","Toxostoma rufum",2017,10,"orange",3,-50
"15539","Brown Thrasher","Toxostoma rufum",2017,12,"orange",4,33.3333333333333
"15540","Brown Thrasher","Toxostoma rufum",2018,2,"orange",1,-75
"15541","Brown Thrasher","Toxostoma rufum",2018,3,"orange",2,100
"15542","Brown Thrasher","Toxostoma rufum",2018,4,"orange",2,0
"15543","Brown Thrasher","Toxostoma rufum",2018,7,"orange",1,-50
